codIndicador,nomeIndicador,codPerfil,nomePerfil,codMedida,tipoMovimento,dtMovto,diaMovto,mesMovto,anoMovto,anoMesDiaMovto,anoMesMovto,mesAnoMovto,vlrMovto,Cidade,Vendedor,Documento,Estrutura,Filial,Fornecedor,Historico,Mercadoria,Regiao,UF
FIN001,Faturamento,1,Faturamento,R$,Diário,2021-04-26,26,4,2021,2021-04-26,2021-04-01,2021-04-01,50.0,.,MAURICIO,6757/REQ,12. 1. 1 -> Oleo e Derivados,1 - CGI SOFTWARE - FILIAL CARTAO DE CREDITO,LEONIDIO CATARINA - M (114),REQUISICAO - 113,OLEO AC DELCO 15W40 CG-4 - MOTOR DIESEL,.,.
FIN001,Faturamento,1,Faturamento,R$,Diário,2021-04-26,26,4,2021,2021-04-26,2021-04-01,2021-04-01,50.0,.,MAURICIO,6758/REQ,12. 1. 1 -> Oleo e Derivados,1 - CGI SOFTWARE - FILIAL CARTAO DE CREDITO,LEONIDIO CATARINA - M (114),REQUISICAO - 113,OLEO AC DELCO 15W40 CG-4 - MOTOR DIESEL,.,.
FIN001,Faturamento,1,Faturamento,R$,Diário,2021-04-27,27,4,2021,2021-04-27,2021-04-01,2021-04-01,500.0,.,MAURICIO,6759/REQ,12. 1. 1 -> Oleo e Derivados,1 - CGI SOFTWARE - FILIAL CARTAO DE CREDITO,LEONIDIO CATARINA - M (114),REQUISICAO - 113,OLEO AC DELCO 15W40 CG-4 - MOTOR DIESEL,.,.
FIN001,Faturamento,1,Faturamento,R$,Diário,2021-04-27,27,4,2021,2021-04-27,2021-04-01,2021-04-01,-200.0,.,MAURICIO,75/DVREQ,12. 1. 1 -> Oleo e Derivados,1 - CGI SOFTWARE - FILIAL CARTAO DE CREDITO,LEONIDIO CATARINA - M (114),Devolução de requisição - 74,OLEO AC DELCO 15W40 CG-4 - MOTOR DIESEL,.,.
FIN001,Faturamento,1,Faturamento,R$,Diário,2021-04-27,27,4,2021,2021-04-27,2021-04-01,2021-04-01,-50.0,.,MAURICIO,76/DVREQ,12. 1. 1 -> Oleo e Derivados,1 - CGI SOFTWARE - FILIAL CARTAO DE CREDITO,LEONIDIO CATARINA - M (114),Devolução de requisição - 74,OLEO AC DELCO 15W40 CG-4 - MOTOR DIESEL,.,.
FIN001,Faturamento,1,Faturamento,R$,Diário,2021-04-28,28,4,2021,2021-04-28,2021-04-01,2021-04-01,50.0,.,MAURICIO,6760/REQ,8. 1. 3 -> Lavagem,1 - CGI SOFTWARE - FILIAL CARTAO DE CREDITO,1059 - BIG GRAVATAÍ (36),REQUISICAO - 113,MAO DE OBRA LAVAGEM,.,.
FIN001,Faturamento,1,Faturamento,R$,Diário,2021-06-10,10,6,2021,2021-06-10,2021-06-01,2021-06-01,95.9,AGUA BOA,1 CLAUDIO 15/07,982/nfe1,9. 1.12 -> Sistema Eletrico,1 - CGI SOFTWARE - FILIAL CARTAO DE CREDITO,Mauricio Brocco 1 (1),VENDAS BALCAO - NF. - 6,"""ADAP F 1/2"""" NPTXM 3/8""""NPT D10 """,.,RS
FIN001,Faturamento,1,Faturamento,R$,Diário,2021-06-15,15,6,2021,2021-06-15,2021-06-01,2021-06-01,150.0,.,.,6761/REQ,0.64.28 -> 0.64.28,1 - CGI SOFTWARE - FILIAL CARTAO DE CREDITO,Mauricio Brocco 1 (1),REQUISICAO - 113,VIGA CHASSIS CONT. ROLL-ON EST. 6500,.,.
FIN001,Faturamento,1,Faturamento,R$,Diário,2021-06-15,15,6,2021,2021-06-15,2021-06-01,2021-06-01,20.0,.,.,6761/REQ,12. 1. 1 -> Oleo e Derivados,1 - CGI SOFTWARE - FILIAL CARTAO DE CREDITO,LEONIDIO CATARINA - M (114),REQUISICAO - 113,OLEO AC DELCO 15W40 CG-4 - MOTOR DIESEL,.,.
FIN001,Faturamento,1,Faturamento,R$,Diário,2021-06-22,22,6,2021,2021-06-22,2021-06-01,2021-06-01,20.0,Marau,Vendedor 10,1001449/,12. 1. 1 -> Oleo e Derivados,1 - CGI SOFTWARE - FILIAL CARTAO DE CREDITO,LEONIDIO CATARINA - M (114),Saídas trânsito - 30,OLEO AC DELCO 15W40 CG-4 - MOTOR DIESEL,PASSO FUNDO,RS
FIN001,Faturamento,1,Faturamento,R$,Diário,2021-06-22,22,6,2021,2021-06-22,2021-06-01,2021-06-01,20.0,Marau,Vendedor 10,1001450/,12. 1. 1 -> Oleo e Derivados,1 - CGI SOFTWARE - FILIAL CARTAO DE CREDITO,LEONIDIO CATARINA - M (114),Saídas trânsito - 30,OLEO AC DELCO 15W40 CG-4 - MOTOR DIESEL,PASSO FUNDO,RS
FIN001,Faturamento,1,Faturamento,R$,Diário,2021-06-22,22,6,2021,2021-06-22,2021-06-01,2021-06-01,20.0,Marau,Vendedor 10,1001451/,12. 1. 1 -> Oleo e Derivados,1 - CGI SOFTWARE - FILIAL CARTAO DE CREDITO,LEONIDIO CATARINA - M (114),Saídas trânsito - 30,OLEO AC DELCO 15W40 CG-4 - MOTOR DIESEL,PASSO FUNDO,RS
FIN001,Faturamento,1,Faturamento,R$,Diário,2021-06-23,23,6,2021,2021-06-23,2021-06-01,2021-06-01,150.0,AGUA BOA,1 CLAUDIO 15/07,983/nfe1,0.64.28 -> 0.64.28,1 - CGI SOFTWARE - FILIAL CARTAO DE CREDITO,Mauricio Brocco 1 (1),VENDAS VEICULOS - 7,VIGA CHASSIS CONT. ROLL-ON EST. 6500,.,MT
FIN001,Faturamento,1,Faturamento,R$,Diário,2021-06-23,23,6,2021,2021-06-23,2021-06-01,2021-06-01,150.0,AGUA BOA,1 CLAUDIO 15/07,984/nfe1,0.64.28 -> 0.64.28,1 - CGI SOFTWARE - FILIAL CARTAO DE CREDITO,Mauricio Brocco 1 (1),VENDAS VEICULOS - 7,VIGA CHASSIS CONT. ROLL-ON EST. 6500,.,MT
FIN001,Faturamento,1,Faturamento,R$,Diário,2021-06-23,23,6,2021,2021-06-23,2021-06-01,2021-06-01,150.0,AGUA BOA,1 CLAUDIO 15/07,985/nfe1,0.64.28 -> 0.64.28,1 - CGI SOFTWARE - FILIAL CARTAO DE CREDITO,Mauricio Brocco 1 (1),VENDAS BALCAO - NF. - 6,VIGA CHASSIS CONT. ROLL-ON EST. 6500,.,MT
FIN001,Faturamento,1,Faturamento,R$,Diário,2021-07-19,19,7,2021,2021-07-19,2021-07-01,2021-07-01,20.0,.,.,6762/REQ,12. 1. 1 -> Oleo e Derivados,1 - CGI SOFTWARE - FILIAL CARTAO DE CREDITO,LEONIDIO CATARINA - M (114),REQUISICAO - 113,OLEO AC DELCO 15W40 CG-4 - MOTOR DIESEL,.,.
FIN001,Faturamento,1,Faturamento,R$,Diário,2021-07-20,20,7,2021,2021-07-20,2021-07-01,2021-07-01,20.0,.,.,6763/REQ,12. 1. 1 -> Oleo e Derivados,1 - CGI SOFTWARE - FILIAL CARTAO DE CREDITO,LEONIDIO CATARINA - M (114),REQUISICAO - 113,OLEO AC DELCO 15W40 CG-4 - MOTOR DIESEL,.,.
FIN001,Faturamento,1,Faturamento,R$,Diário,2021-07-23,23,7,2021,2021-07-23,2021-07-01,2021-07-01,500.0,.,1 CLAUDIO 15/07,987/nfe1,1. 1. 1 -> Automoveis Novos,1 - CGI SOFTWARE - FILIAL CARTAO DE CREDITO,Mauricio Brocco 1 (1),Venda preço fixo - 8074,Soja GII,.,RS
FIN001,Faturamento,1,Faturamento,R$,Diário,2021-07-26,26,7,2021,2021-07-26,2021-07-01,2021-07-01,150.0,.,.,6764/REQ,0.64.28 -> 0.64.28,1 - CGI SOFTWARE - FILIAL CARTAO DE CREDITO,Mauricio Brocco 1 (1),REQUISICAO - 113,VIGA CHASSIS CONT. ROLL-ON EST. 6500,.,.
FIN001,Faturamento,1,Faturamento,R$,Diário,2021-07-26,26,7,2021,2021-07-26,2021-07-01,2021-07-01,20.0,.,.,6764/REQ,12. 1. 1 -> Oleo e Derivados,1 - CGI SOFTWARE - FILIAL CARTAO DE CREDITO,LEONIDIO CATARINA - M (114),REQUISICAO - 113,OLEO AC DELCO 15W40 CG-4 - MOTOR DIESEL,.,.
FIN001,Faturamento,1,Faturamento,R$,Diário,2021-08-11,11,8,2021,2021-08-11,2021-08-01,2021-08-01,661.68,AGUA BOA,1 CLAUDIO 15/07,183/DSV,0. 0. 0 -> 0. 0. 0,1 - CGI SOFTWARE - FILIAL CARTAO DE CREDITO,Mauricio Brocco 1 (1),PRESTACAO DE SERVICO DE PORTAR - 2000,MATE LEAO PESSEGO,PASSO FUNDO,MT
FIN001,Faturamento,1,Faturamento,R$,Diário,2021-08-11,11,8,2021,2021-08-11,2021-08-01,2021-08-01,1094.5,AGUA BOA,1 CLAUDIO 15/07,184/DSV,0. 0. 0 -> 0. 0. 0,1 - CGI SOFTWARE - FILIAL CARTAO DE CREDITO,Mauricio Brocco 1 (1),PRESTACAO DE SERVICO DE PORTAR - 2000,MATE LEAO PESSEGO,PASSO FUNDO,MT
FIN001,Faturamento,1,Faturamento,R$,Diário,2021-09-02,2,9,2021,2021-09-02,2021-09-01,2021-09-01,0.7,AGUA BOA,VENDEDOR DA STARA,3544/NFe,9. 6. 1 -> Peças Paralelas,1 - CGI SOFTWARE - FILIAL CARTAO DE CREDITO,1059 - BIG GRAVATAÍ (36),VENDAS OFICINA - 61,MAO DE OBRA DA GM,PASSO FUNDO,MT
FIN001,Faturamento,1,Faturamento,R$,Diário,2021-09-03,3,9,2021,2021-09-03,2021-09-01,2021-09-01,0.0,.,.,3/AJVEF,1. 1. 2 -> Automoveis Usados,1 - CGI SOFTWARE - FILIAL CARTAO DE CREDITO,GENERAL MOTORS DO BRASIL LTDA - VEICULOS (37),Devolução Venda futura - 919,ASTRA MILENIUM,.,.
FIN001,Faturamento,1,Faturamento,R$,Diário,2021-09-24,24,9,2021,2021-09-24,2021-09-01,2021-09-01,20.35,GUARAPUAVA,VENDEDOR DA STARA,3545/NFe,1. 3. 2 -> Fretes Não Agrupa ICMS,1 - CGI SOFTWARE - FILIAL CARTAO DE CREDITO,1059 - BIG GRAVATAÍ (36),VENDAS OFICINA - 61,MAO DE OBRA GARANTIA,MARAU,PR
FIN001,Faturamento,1,Faturamento,R$,Diário,2021-09-27,27,9,2021,2021-09-27,2021-09-01,2021-09-01,20.35,GUARAPUAVA,VENDEDOR DA STARA,3546/NFe,1. 3. 2 -> Fretes Não Agrupa ICMS,1 - CGI SOFTWARE - FILIAL CARTAO DE CREDITO,1059 - BIG GRAVATAÍ (36),VENDAS OFICINA - 61,MAO DE OBRA GARANTIA,MARAU,PR
FIN001,Faturamento,1,Faturamento,R$,Diário,2021-10-07,7,10,2021,2021-10-07,2021-10-01,2021-10-01,19.84,Marau,VENDEDOR DA STARA,3547/NFe,1. 3. 2 -> Fretes Não Agrupa ICMS,1 - CGI SOFTWARE - FILIAL CARTAO DE CREDITO,1059 - BIG GRAVATAÍ (36),VENDAS OFICINA - 61,MAO DE OBRA GARANTIA,MARAU,RS
FIN001,Faturamento,1,Faturamento,R$,Diário,2021-10-07,7,10,2021,2021-10-07,2021-10-01,2021-10-01,19.84,Marau,VENDEDOR DA STARA,3548/NFe,1. 3. 2 -> Fretes Não Agrupa ICMS,1 - CGI SOFTWARE - FILIAL CARTAO DE CREDITO,1059 - BIG GRAVATAÍ (36),VENDAS OFICINA - 61,MAO DE OBRA GARANTIA,MARAU,RS
FIN001,Faturamento,1,Faturamento,R$,Diário,2021-10-08,8,10,2021,2021-10-08,2021-10-01,2021-10-01,19.94,JOINVILLE,VENDEDOR DA STARA,3549/NFe,1. 3. 2 -> Fretes Não Agrupa ICMS,1 - CGI SOFTWARE - FILIAL CARTAO DE CREDITO,1059 - BIG GRAVATAÍ (36),VENDAS OFICINA - 61,MAO DE OBRA GARANTIA,MARAU,SC
FIN001,Faturamento,1,Faturamento,R$,Diário,2021-10-22,22,10,2021,2021-10-22,2021-10-01,2021-10-01,20.35,JOINVILLE,VENDEDOR DA STARA,3550/NFe,1. 3. 2 -> Fretes Não Agrupa ICMS,1 - CGI SOFTWARE - FILIAL CARTAO DE CREDITO,1059 - BIG GRAVATAÍ (36),VENDAS OFICINA - 61,MAO DE OBRA GARANTIA,MARAU,SC
FIN001,Faturamento,1,Faturamento,R$,Diário,2021-11-09,9,11,2021,2021-11-09,2021-11-01,2021-11-01,50.0,JOINVILLE,1 CLAUDIO 15/07,990/nfe1,12. 1. 1 -> Oleo e Derivados,1 - CGI SOFTWARE - FILIAL CARTAO DE CREDITO,LEONIDIO CATARINA - M (114),VENDAS BALCAO - NF. - 6,OLEO AC DELCO 15W40 CG-4 - MOTOR DIESEL,.,SC
FIN001,Faturamento,1,Faturamento,R$,Diário,2021-11-09,9,11,2021,2021-11-09,2021-11-01,2021-11-01,157.2,JOINVILLE,1 CLAUDIO 15/07,991/nfe1,0.64.28 -> 0.64.28,1 - CGI SOFTWARE - FILIAL CARTAO DE CREDITO,Mauricio Brocco 1 (1),VENDAS BALCAO - NF. - 6,VIGA CHASSIS CONT. ROLL-ON EST. 6500,.,SC
FIN001,Faturamento,1,Faturamento,R$,Diário,2021-11-09,9,11,2021,2021-11-09,2021-11-01,2021-11-01,50.0,JOINVILLE,1 CLAUDIO 15/07,991/nfe1,12. 1. 1 -> Oleo e Derivados,1 - CGI SOFTWARE - FILIAL CARTAO DE CREDITO,LEONIDIO CATARINA - M (114),VENDAS BALCAO - NF. - 6,OLEO AC DELCO 15W40 CG-4 - MOTOR DIESEL,.,SC
FIN001,Faturamento,1,Faturamento,R$,Diário,2021-11-09,9,11,2021,2021-11-09,2021-11-01,2021-11-01,50.0,JOINVILLE,1 CLAUDIO 15/07,992/nfe1,12. 1. 1 -> Oleo e Derivados,1 - CGI SOFTWARE - FILIAL CARTAO DE CREDITO,LEONIDIO CATARINA - M (114),VENDAS BALCAO - NF. - 6,OLEO AC DELCO 15W40 CG-4 - MOTOR DIESEL,.,SC
FIN001,Faturamento,1,Faturamento,R$,Diário,2021-11-09,9,11,2021,2021-11-09,2021-11-01,2021-11-01,178.16,JOINVILLE,1 CLAUDIO 15/07,993/nfe1,0.64.28 -> 0.64.28,1 - CGI SOFTWARE - FILIAL CARTAO DE CREDITO,Mauricio Brocco 1 (1),VENDAS BALCAO - NF. - 6,VIGA CHASSIS CONT. ROLL-ON EST. 6500,.,SC
FIN001,Faturamento,1,Faturamento,R$,Diário,2021-11-09,9,11,2021,2021-11-09,2021-11-01,2021-11-01,50.0,JOINVILLE,1 CLAUDIO 15/07,993/nfe1,12. 1. 1 -> Oleo e Derivados,1 - CGI SOFTWARE - FILIAL CARTAO DE CREDITO,LEONIDIO CATARINA - M (114),VENDAS BALCAO - NF. - 6,OLEO AC DELCO 15W40 CG-4 - MOTOR DIESEL,.,SC
FIN001,Faturamento,1,Faturamento,R$,Diário,2021-11-09,9,11,2021,2021-11-09,2021-11-01,2021-11-01,12.09,JOINVILLE,1 CLAUDIO 15/07,994/nfe1,12. 1. 1 -> Oleo e Derivados,1 - CGI SOFTWARE - FILIAL CARTAO DE CREDITO,1059 - BIG GRAVATAÍ (36),VENDAS BALCAO - NF. - 6,ADITIVO RADIADOR,.,SC
FIN001,Faturamento,1,Faturamento,R$,Diário,2021-11-09,9,11,2021,2021-11-09,2021-11-01,2021-11-01,-0.07,Marau,1 CLAUDIO 15/07,995/nfe1,1. 1. 1 -> Automoveis Novos,1 - CGI SOFTWARE - FILIAL CARTAO DE CREDITO,Cliente número 1 (2),Dev. Saída Trânsito 5 - 1100,151077,.,RS
FIN001,Faturamento,1,Faturamento,R$,Diário,2021-11-09,9,11,2021,2021-11-09,2021-11-01,2021-11-01,-100.0,Marau,1 CLAUDIO 15/07,995/nfe1,1. 1. 1 -> Automoveis Novos,1 - CGI SOFTWARE - FILIAL CARTAO DE CREDITO,Mauricio Brocco 1 (1),Dev. Saída Trânsito 5 - 1100,"""ADAP 3/4"""" ØNPTFX1.1/16"""" ØUNF D17 """,.,RS
FIN001,Faturamento,1,Faturamento,R$,Diário,2021-11-09,9,11,2021,2021-11-09,2021-11-01,2021-11-01,0.06,Marau,1 CLAUDIO 15/07,996/nfe1,1. 1. 1 -> Automoveis Novos,1 - CGI SOFTWARE - FILIAL CARTAO DE CREDITO,Cliente número 1 (2),VENDAS BALCAO - NF. - 6,151077,.,RS
FIN001,Faturamento,1,Faturamento,R$,Diário,2021-11-09,9,11,2021,2021-11-09,2021-11-01,2021-11-01,100.0,Marau,1 CLAUDIO 15/07,996/nfe1,1. 1. 1 -> Automoveis Novos,1 - CGI SOFTWARE - FILIAL CARTAO DE CREDITO,Mauricio Brocco 1 (1),VENDAS BALCAO - NF. - 6,"""ADAP 3/4"""" ØNPTFX1.1/16"""" ØUNF D17 """,.,RS
FIN001,Faturamento,1,Faturamento,R$,Diário,2021-11-09,9,11,2021,2021-11-09,2021-11-01,2021-11-01,20.35,Marau,VENDEDOR DA STARA,3553/NFe,1. 3. 2 -> Fretes Não Agrupa ICMS,1 - CGI SOFTWARE - FILIAL CARTAO DE CREDITO,1059 - BIG GRAVATAÍ (36),VENDAS OFICINA - 61,MAO DE OBRA GARANTIA,MARAU,RS
FIN001,Faturamento,1,Faturamento,R$,Diário,2021-12-28,28,12,2021,2021-12-28,2021-12-01,2021-12-01,20.35,Marau,VENDEDOR DA STARA,3555/NFe,1. 3. 2 -> Fretes Não Agrupa ICMS,1 - CGI SOFTWARE - FILIAL CARTAO DE CREDITO,1059 - BIG GRAVATAÍ (36),VENDAS OFICINA - 61,MAO DE OBRA GARANTIA,MARAU,RS
FIN001,Faturamento,1,Faturamento,R$,Diário,2021-12-30,30,12,2021,2021-12-30,2021-12-01,2021-12-01,20.35,JOINVILE,VENDEDOR DA STARA,3557/NFe,1. 3. 2 -> Fretes Não Agrupa ICMS,1 - CGI SOFTWARE - FILIAL CARTAO DE CREDITO,1059 - BIG GRAVATAÍ (36),VENDAS OFICINA - 61,MAO DE OBRA GARANTIA,MARAU,SC
FIN001,Faturamento,1,Faturamento,R$,Diário,2021-12-30,30,12,2021,2021-12-30,2021-12-01,2021-12-01,20.35,JOINVILE,VENDEDOR DA STARA,3559/NFe,1. 3. 2 -> Fretes Não Agrupa ICMS,1 - CGI SOFTWARE - FILIAL CARTAO DE CREDITO,1059 - BIG GRAVATAÍ (36),VENDAS OFICINA - 61,MAO DE OBRA GARANTIA,MARAU,SC
FIN001,Faturamento,1,Faturamento,R$,Diário,2022-01-07,7,1,2022,2022-01-07,2022-01-01,2022-01-01,20.35,JOINVILE,VENDEDOR DA STARA,3560/NFe,1. 3. 2 -> Fretes Não Agrupa ICMS,1 - CGI SOFTWARE - FILIAL CARTAO DE CREDITO,1059 - BIG GRAVATAÍ (36),VENDAS OFICINA - 61,MAO DE OBRA GARANTIA,MARAU,SC
FIN001,Faturamento,1,Faturamento,R$,Diário,2022-01-10,10,1,2022,2022-01-10,2022-01-01,2022-01-01,20.35,JOINVILE,VENDEDOR DA STARA,3561/NFe,1. 3. 2 -> Fretes Não Agrupa ICMS,1 - CGI SOFTWARE - FILIAL CARTAO DE CREDITO,1059 - BIG GRAVATAÍ (36),VENDAS OFICINA - 61,MAO DE OBRA GARANTIA,MARAU,SC
FIN001,Faturamento,1,Faturamento,R$,Diário,2022-01-10,10,1,2022,2022-01-10,2022-01-01,2022-01-01,20.35,JOINVILE,VENDEDOR DA STARA,3562/NFe,1. 3. 2 -> Fretes Não Agrupa ICMS,1 - CGI SOFTWARE - FILIAL CARTAO DE CREDITO,1059 - BIG GRAVATAÍ (36),VENDAS OFICINA - 61,MAO DE OBRA GARANTIA,MARAU,SC
FIN001,Faturamento,1,Faturamento,R$,Diário,2022-01-10,10,1,2022,2022-01-10,2022-01-01,2022-01-01,20.35,JOINVILE,VENDEDOR DA STARA,3563/NFe,1. 3. 2 -> Fretes Não Agrupa ICMS,1 - CGI SOFTWARE - FILIAL CARTAO DE CREDITO,1059 - BIG GRAVATAÍ (36),VENDAS OFICINA - 61,MAO DE OBRA GARANTIA,MARAU,SC
FIN001,Faturamento,1,Faturamento,R$,Diário,2022-01-10,10,1,2022,2022-01-10,2022-01-01,2022-01-01,20.35,JOINVILE,VENDEDOR DA STARA,3564/NFe,1. 3. 2 -> Fretes Não Agrupa ICMS,1 - CGI SOFTWARE - FILIAL CARTAO DE CREDITO,1059 - BIG GRAVATAÍ (36),VENDAS OFICINA - 61,MAO DE OBRA GARANTIA,MARAU,SC
FIN001,Faturamento,1,Faturamento,R$,Diário,2022-01-19,19,1,2022,2022-01-19,2022-01-01,2022-01-01,20.35,JOINVILE,VENDEDOR DA STARA,3565/NFe,1. 3. 2 -> Fretes Não Agrupa ICMS,1 - CGI SOFTWARE - FILIAL CARTAO DE CREDITO,1059 - BIG GRAVATAÍ (36),VENDAS OFICINA - 61,MAO DE OBRA GARANTIA,MARAU,SC
FIN001,Faturamento,1,Faturamento,R$,Diário,2022-01-24,24,1,2022,2022-01-24,2022-01-01,2022-01-01,20.35,JOINVILE,VENDEDOR DA STARA,3566/NFe,1. 3. 2 -> Fretes Não Agrupa ICMS,1 - CGI SOFTWARE - FILIAL CARTAO DE CREDITO,1059 - BIG GRAVATAÍ (36),VENDAS OFICINA - 61,MAO DE OBRA GARANTIA,MARAU,SC
FIN001,Faturamento,1,Faturamento,R$,Diário,2022-02-15,15,2,2022,2022-02-15,2022-02-01,2022-02-01,200.0,XANXERE,1 CLAUDIO 15/07,1035/nfe1,12. 1. 1 -> Oleo e Derivados,1 - CGI SOFTWARE - FILIAL CARTAO DE CREDITO,LEONIDIO CATARINA - M (114),VENDAS BALCAO - NF. - 6,OLEO AC DELCO 15W40 CG-4 - MOTOR DIESEL,.,SC
FIN001,Faturamento,1,Faturamento,R$,Diário,2022-03-18,18,3,2022,2022-03-18,2022-03-01,2022-03-01,20.35,JOINVILE,VENDEDOR DA STARA,3567/NFe,1. 3. 2 -> Fretes Não Agrupa ICMS,1 - CGI SOFTWARE - FILIAL CARTAO DE CREDITO,1059 - BIG GRAVATAÍ (36),VENDAS OFICINA - 61,MAO DE OBRA GARANTIA,MARAU,SC
FIN001,Faturamento,1,Faturamento,R$,Diário,2022-03-18,18,3,2022,2022-03-18,2022-03-01,2022-03-01,6000.0,S. JOSE PINHAIS,FABIO,47/M12,1. 1. 1 -> Automoveis Novos,1 - CGI SOFTWARE - FILIAL CARTAO DE CREDITO,Mauricio Brocco 1 (1),VENDAS BALCAO - NF. - 6,"""ADAP M1/2""""NPTFXM 1/2""""NPTF D12 """,.,PR
FIN001,Faturamento,1,Faturamento,R$,Diário,2022-03-22,22,3,2022,2022-03-22,2022-03-01,2022-03-01,20.35,PALHOCA,VENDEDOR DA STARA,3568/NFe,1. 3. 2 -> Fretes Não Agrupa ICMS,1 - CGI SOFTWARE - FILIAL CARTAO DE CREDITO,1059 - BIG GRAVATAÍ (36),VENDAS OFICINA - 61,MAO DE OBRA GARANTIA,MARAU,SC
FIN001,Faturamento,1,Faturamento,R$,Diário,2022-03-22,22,3,2022,2022-03-22,2022-03-01,2022-03-01,20.35,PALHOCA,VENDEDOR DA STARA,3569/NFe,1. 3. 2 -> Fretes Não Agrupa ICMS,1 - CGI SOFTWARE - FILIAL CARTAO DE CREDITO,1059 - BIG GRAVATAÍ (36),VENDAS OFICINA - 61,MAO DE OBRA GARANTIA,MARAU,SC
FIN001,Faturamento,1,Faturamento,R$,Diário,2022-05-10,10,5,2022,2022-05-10,2022-05-01,2022-05-01,20.35,Capivari do Sul,VENDEDOR DA STARA,3570/NFe,1. 3. 2 -> Fretes Não Agrupa ICMS,1 - CGI SOFTWARE - FILIAL CARTAO DE CREDITO,1059 - BIG GRAVATAÍ (36),VENDAS OFICINA - 61,MAO DE OBRA GARANTIA,MARAU,RS
FIN001,Faturamento,1,Faturamento,R$,Diário,2022-07-14,14,7,2022,2022-07-14,2022-07-01,2022-07-01,19.94,SANTA TEREZA DO OESTE,VENDEDOR DA STARA,3/mvb,1. 3. 2 -> Fretes Não Agrupa ICMS,9 - NFSe Santa Tereza do Oeste,1059 - BIG GRAVATAÍ (36),VENDAS OFICINA - 61,MAO DE OBRA GARANTIA,MARAU,PR
FIN001,Faturamento,1,Faturamento,R$,Diário,2022-07-14,14,7,2022,2022-07-14,2022-07-01,2022-07-01,19.94,SANTA TEREZA DO OESTE,VENDEDOR DA STARA,4/mvb,1. 3. 2 -> Fretes Não Agrupa ICMS,9 - NFSe Santa Tereza do Oeste,1059 - BIG GRAVATAÍ (36),VENDAS OFICINA - 61,MAO DE OBRA GARANTIA,MARAU,PR
FIN001,Faturamento,1,Faturamento,R$,Diário,2023-01-12,12,1,2023,2023-01-12,2023-01-01,2023-01-01,1000.0,SANTA TEREZA DO OESTE,1 CLAUDIO 15/07,1040/nfe1,SEM ESTRUTURA,1 - CGI SOFTWARE - FILIAL CARTAO DE CREDITO,MERCADORIA SEM FORNECEDOR,Saida Extra - 557,SEM MERCADORIA,MARAU,PR
FIN001,Faturamento,1,Faturamento,R$,Diário,2023-01-12,12,1,2023,2023-01-12,2023-01-01,2023-01-01,11177.82,SANTA TEREZA DO OESTE,1 CLAUDIO 15/07,185/DSV,0. 0. 0 -> 0. 0. 0,1 - CGI SOFTWARE - FILIAL CARTAO DE CREDITO,Mauricio Brocco 3123dasdasda (1),PRESTACAO DE SERVICO DE PORTAR - 2000,MATE LEAO PESSEGO,MARAU,PR
FIN001,Faturamento,1,Faturamento,R$,Diário,2023-01-12,12,1,2023,2023-01-12,2023-01-01,2023-01-01,1094.5,SANTA TEREZA DO OESTE,1 CLAUDIO 15/07,186/DSV,0. 0. 0 -> 0. 0. 0,1 - CGI SOFTWARE - FILIAL CARTAO DE CREDITO,Mauricio Brocco 3123dasdasda (1),PRESTACAO DE SERVICO DE PORTAR - 2000,MATE LEAO PESSEGO,MARAU,PR
FIN001,Faturamento,1,Faturamento,R$,Diário,2023-01-12,12,1,2023,2023-01-12,2023-01-01,2023-01-01,1226.36,SANTA TEREZA DO OESTE,1 CLAUDIO 15/07,187/DSV,0. 0. 0 -> 0. 0. 0,1 - CGI SOFTWARE - FILIAL CARTAO DE CREDITO,Mauricio Brocco 3123dasdasda (1),PRESTACAO DE SERVICO DE PORTAR - 2000,MATE LEAO PESSEGO,MARAU,PR
FIN001,Faturamento,1,Faturamento,R$,Diário,2023-01-12,12,1,2023,2023-01-12,2023-01-01,2023-01-01,1224.52,SANTA TEREZA DO OESTE,1 CLAUDIO 15/07,188/DSV,0. 0. 0 -> 0. 0. 0,1 - CGI SOFTWARE - FILIAL CARTAO DE CREDITO,Mauricio Brocco 3123dasdasda (1),PRESTACAO DE SERVICO DE PORTAR - 2000,MATE LEAO PESSEGO,MARAU,PR
FIN001,Faturamento,1,Faturamento,R$,Diário,2023-01-12,12,1,2023,2023-01-12,2023-01-01,2023-01-01,1331.0,SANTA TEREZA DO OESTE,1 CLAUDIO 15/07,189/DSV,0. 0. 0 -> 0. 0. 0,1 - CGI SOFTWARE - FILIAL CARTAO DE CREDITO,Mauricio Brocco 3123dasdasda (1),PRESTACAO DE SERVICO DE PORTAR - 2000,MATE LEAO PESSEGO,.,PR
FIN001,Faturamento,1,Faturamento,R$,Diário,2023-01-12,12,1,2023,2023-01-12,2023-01-01,2023-01-01,5000.0,SANTA TEREZA DO OESTE,1 CLAUDIO 15/07,191/DSV,0. 0. 0 -> 0. 0. 0,1 - CGI SOFTWARE - FILIAL CARTAO DE CREDITO,Mauricio Brocco 3123dasdasda (1),PRESTACAO DE SERVICO DE PORTAR - 2000,MATE LEAO PESSEGO,.,PR
